조회연월,거래년,거래월,거래일,시군구코드,시군구명,법정동,도로명,아파트명,거래금액(만원),전용면적(㎡),층,건축년도,거래일자,기준금리,주담대금리,CPI,주택매매가격지수,주택전세가격지수,아파트매매가격지수,현금통화,경제활동인구,경도,위도,최단지하철역,역거리,역도보시간,버스정류장수,병원거리,마트수,편의점수,공원개수,고속도로거리
202510,2025,11,30,15728,강서구,내발산동,수명로1길,마곡수명산파크4단지,,84.72,저층,2008,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8233716,37.5512432,마곡역 5호선,1004.0,14.3,0.0,275.0,3.0,7.0,14.0,1078.0
202510,2025,11,30,15728,강서구,내발산동,수명로1길,마곡수명산파크4단지,,84.72,중층,2008,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8233716,37.5512432,마곡역 5호선,1004.0,14.3,0.0,275.0,3.0,7.0,14.0,1078.0
202510,2025,11,30,15728,강서구,내발산동,수명로1길,마곡수명산파크4단지,,84.72,고층,2008,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8233716,37.5512432,마곡역 5호선,1004.0,14.3,0.0,275.0,3.0,7.0,14.0,1078.0
202510,2025,11,30,15728,강서구,내발산동,수명로2길,마곡수명산파크5단지,,59.82,저층,2008,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8272011,37.5518797,우장산역 5호선,874.0,12.5,0.0,66.0,4.0,7.0,15.0,841.0
202510,2025,11,30,15728,강서구,내발산동,수명로2길,마곡수명산파크5단지,,59.82,중층,2008,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8272011,37.5518797,우장산역 5호선,874.0,12.5,0.0,66.0,4.0,7.0,15.0,841.0
202510,2025,11,30,15728,강서구,내발산동,수명로2길,마곡수명산파크5단지,,59.82,고층,2008,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8272011,37.5518797,우장산역 5호선,874.0,12.5,0.0,66.0,4.0,7.0,15.0,841.0
202510,2025,11,30,15728,강서구,내발산동,수명로2길,마곡수명산파크6단지,,84.67,저층,2007,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8257712,37.5503051,우장산역 5호선,947.0,13.5,0.0,231.0,2.0,5.0,14.0,1052.0
202510,2025,11,30,15728,강서구,내발산동,수명로2길,마곡수명산파크6단지,,84.67,중층,2007,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8257712,37.5503051,우장산역 5호선,947.0,13.5,0.0,231.0,2.0,5.0,14.0,1052.0
202510,2025,11,30,15728,강서구,내발산동,수명로2길,마곡수명산파크6단지,,84.67,고층,2007,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8257712,37.5503051,우장산역 5호선,947.0,13.5,0.0,231.0,2.0,5.0,14.0,1052.0
202510,2025,11,30,15728,강서구,내발산동,수명로2가길,마곡수명산파크7단지,,84.67,저층,2008,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8223697,37.5483311,우장산역 5호선,1234.0,17.6,0.0,560.0,2.0,6.0,9.0,1392.0
202510,2025,11,30,15728,강서구,내발산동,수명로2가길,마곡수명산파크7단지,,84.67,중층,2008,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8223697,37.5483311,우장산역 5호선,1234.0,17.6,0.0,560.0,2.0,6.0,9.0,1392.0
202510,2025,11,30,15728,강서구,내발산동,수명로2가길,마곡수명산파크7단지,,84.67,고층,2008,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8223697,37.5483311,우장산역 5호선,1234.0,17.6,0.0,560.0,2.0,6.0,9.0,1392.0
202510,2025,11,30,10027,강서구,마곡동,공항대로,마곡엠밸리11단지,,59.88,저층,2016,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.820729496,37.559467733,마곡역 5호선,360.0,5.1,1.0,130.0,6.0,15.0,16.0,910.0
202510,2025,11,30,10027,강서구,마곡동,공항대로,마곡엠밸리11단지,,59.88,중층,2016,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.820729496,37.559467733,마곡역 5호선,360.0,5.1,1.0,130.0,6.0,15.0,16.0,910.0
202510,2025,11,30,10027,강서구,마곡동,공항대로,마곡엠밸리11단지,,59.88,고층,2016,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.820729496,37.559467733,마곡역 5호선,360.0,5.1,1.0,130.0,6.0,15.0,16.0,910.0
202510,2025,11,30,10027,강서구,마곡동,공항대로,마곡엠밸리11단지,,84.88,저층,2016,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.820729496,37.559467733,마곡역 5호선,360.0,5.1,1.0,130.0,6.0,15.0,16.0,910.0
202510,2025,11,30,10027,강서구,마곡동,공항대로,마곡엠밸리11단지,,84.88,중층,2016,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.820729496,37.559467733,마곡역 5호선,360.0,5.1,1.0,130.0,6.0,15.0,16.0,910.0
202510,2025,11,30,10027,강서구,마곡동,공항대로,마곡엠밸리11단지,,84.88,고층,2016,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.820729496,37.559467733,마곡역 5호선,360.0,5.1,1.0,130.0,6.0,15.0,16.0,910.0
202510,2025,11,30,10027,강서구,마곡동,공항대로,마곡엠밸리12단지,,59.88,저층,2016,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.822877,37.559259,마곡역 5호선,193.0,2.8,1.0,90.0,6.0,19.0,18.0,720.0
202510,2025,11,30,10027,강서구,마곡동,공항대로,마곡엠밸리12단지,,59.88,중층,2016,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.822877,37.559259,마곡역 5호선,193.0,2.8,1.0,90.0,6.0,19.0,18.0,720.0
202510,2025,11,30,10027,강서구,마곡동,공항대로,마곡엠밸리12단지,,59.88,고층,2016,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.822877,37.559259,마곡역 5호선,193.0,2.8,1.0,90.0,6.0,19.0,18.0,720.0
202510,2025,11,30,10027,강서구,마곡동,공항대로,마곡엠밸리12단지,,84.88,저층,2016,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.822877,37.559259,마곡역 5호선,193.0,2.8,1.0,90.0,6.0,19.0,18.0,720.0
202510,2025,11,30,10027,강서구,마곡동,공항대로,마곡엠밸리12단지,,84.88,중층,2016,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.822877,37.559259,마곡역 5호선,193.0,2.8,1.0,90.0,6.0,19.0,18.0,720.0
202510,2025,11,30,10027,강서구,마곡동,공항대로,마곡엠밸리12단지,,84.88,고층,2016,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.822877,37.559259,마곡역 5호선,193.0,2.8,1.0,90.0,6.0,19.0,18.0,720.0
202510,2025,11,30,15722,강서구,마곡동,마곡서1로,마곡엠밸리1단지,,84.85,저층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8184548,37.568346,신방화역 9호선,143.0,2.0,1.0,129.0,4.0,14.0,19.0,442.0
202510,2025,11,30,15722,강서구,마곡동,마곡서1로,마곡엠밸리1단지,,84.85,중층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8184548,37.568346,신방화역 9호선,143.0,2.0,1.0,129.0,4.0,14.0,19.0,442.0
202510,2025,11,30,15722,강서구,마곡동,마곡서1로,마곡엠밸리1단지,,84.85,고층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8184548,37.568346,신방화역 9호선,143.0,2.0,1.0,129.0,4.0,14.0,19.0,442.0
202510,2025,11,30,15721,강서구,마곡동,마곡서1로,마곡엠밸리2단지,,84.92,저층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.820710938,37.569117369,신방화역 9호선,356.0,5.1,3.0,197.0,4.0,18.0,29.0,256.0
202510,2025,11,30,15721,강서구,마곡동,마곡서1로,마곡엠밸리2단지,,84.92,중층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.820710938,37.569117369,신방화역 9호선,356.0,5.1,3.0,197.0,4.0,18.0,29.0,256.0
202510,2025,11,30,15721,강서구,마곡동,마곡서1로,마곡엠밸리2단지,,84.92,고층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.820710938,37.569117369,신방화역 9호선,356.0,5.1,3.0,197.0,4.0,18.0,29.0,256.0
202510,2025,11,30,15721,강서구,마곡동,마곡서1로,마곡엠밸리2단지,,114.87,저층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.820710938,37.569117369,신방화역 9호선,356.0,5.1,3.0,197.0,4.0,18.0,29.0,256.0
202510,2025,11,30,15721,강서구,마곡동,마곡서1로,마곡엠밸리2단지,,114.87,중층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.820710938,37.569117369,신방화역 9호선,356.0,5.1,3.0,197.0,4.0,18.0,29.0,256.0
202510,2025,11,30,15721,강서구,마곡동,마곡서1로,마곡엠밸리2단지,,114.87,고층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.820710938,37.569117369,신방화역 9호선,356.0,5.1,3.0,197.0,4.0,18.0,29.0,256.0
202510,2025,11,30,15721,강서구,마곡동,마곡서1로,마곡엠밸리3단지,,84.95,저층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.819541663,37.568506277,신방화역 9호선,233.0,3.3,2.0,102.0,4.0,16.0,24.0,367.0
202510,2025,11,30,15721,강서구,마곡동,마곡서1로,마곡엠밸리3단지,,84.95,중층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.819541663,37.568506277,신방화역 9호선,233.0,3.3,2.0,102.0,4.0,16.0,24.0,367.0
202510,2025,11,30,15721,강서구,마곡동,마곡서1로,마곡엠밸리3단지,,84.95,고층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.819541663,37.568506277,신방화역 9호선,233.0,3.3,2.0,102.0,4.0,16.0,24.0,367.0
202510,2025,11,30,15721,강서구,마곡동,마곡서1로,마곡엠밸리3단지,,114.87,저층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.819541663,37.568506277,신방화역 9호선,233.0,3.3,2.0,102.0,4.0,16.0,24.0,367.0
202510,2025,11,30,15721,강서구,마곡동,마곡서1로,마곡엠밸리3단지,,114.87,중층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.819541663,37.568506277,신방화역 9호선,233.0,3.3,2.0,102.0,4.0,16.0,24.0,367.0
202510,2025,11,30,15721,강서구,마곡동,마곡서1로,마곡엠밸리3단지,,114.87,고층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.819541663,37.568506277,신방화역 9호선,233.0,3.3,2.0,102.0,4.0,16.0,24.0,367.0
202510,2025,11,30,15721,강서구,마곡동,마곡서로,마곡엠밸리4단지,,84.68,저층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8239464,37.5688811,마곡나루역 9호선,389.0,5.6,3.0,90.0,5.0,21.0,23.0,315.0
202510,2025,11,30,15721,강서구,마곡동,마곡서로,마곡엠밸리4단지,,84.68,중층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8239464,37.5688811,마곡나루역 9호선,389.0,5.6,3.0,90.0,5.0,21.0,23.0,315.0
202510,2025,11,30,15721,강서구,마곡동,마곡서로,마곡엠밸리4단지,,84.68,고층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8239464,37.5688811,마곡나루역 9호선,389.0,5.6,3.0,90.0,5.0,21.0,23.0,315.0
202510,2025,11,30,15721,강서구,마곡동,마곡서로,마곡엠밸리4단지,,114.77,저층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8239464,37.5688811,마곡나루역 9호선,389.0,5.6,3.0,90.0,5.0,21.0,23.0,315.0
202510,2025,11,30,15721,강서구,마곡동,마곡서로,마곡엠밸리4단지,,114.77,중층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8239464,37.5688811,마곡나루역 9호선,389.0,5.6,3.0,90.0,5.0,21.0,23.0,315.0
202510,2025,11,30,15721,강서구,마곡동,마곡서로,마곡엠밸리4단지,,114.77,고층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8239464,37.5688811,마곡나루역 9호선,389.0,5.6,3.0,90.0,5.0,21.0,23.0,315.0
202510,2025,11,30,15722,강서구,마곡동,마곡서1로,마곡엠밸리5단지,,84.93,저층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8174976,37.5658378,신방화역 9호선,184.0,2.6,3.0,130.0,5.0,14.0,12.0,714.0
202510,2025,11,30,15722,강서구,마곡동,마곡서1로,마곡엠밸리5단지,,84.93,중층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8174976,37.5658378,신방화역 9호선,184.0,2.6,3.0,130.0,5.0,14.0,12.0,714.0
202510,2025,11,30,15722,강서구,마곡동,마곡서1로,마곡엠밸리5단지,,84.93,고층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8174976,37.5658378,신방화역 9호선,184.0,2.6,3.0,130.0,5.0,14.0,12.0,714.0
202510,2025,11,30,15722,강서구,마곡동,마곡서1로,마곡엠밸리5단지,,114.92,저층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8174976,37.5658378,신방화역 9호선,184.0,2.6,3.0,130.0,5.0,14.0,12.0,714.0
202510,2025,11,30,15722,강서구,마곡동,마곡서1로,마곡엠밸리5단지,,114.92,중층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8174976,37.5658378,신방화역 9호선,184.0,2.6,3.0,130.0,5.0,14.0,12.0,714.0
202510,2025,11,30,15722,강서구,마곡동,마곡서1로,마곡엠밸리5단지,,114.92,고층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8174976,37.5658378,신방화역 9호선,184.0,2.6,3.0,130.0,5.0,14.0,12.0,714.0
202510,2025,11,30,15721,강서구,마곡동,마곡서1로,마곡엠밸리6단지,,84.86,저층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.820168853,37.56465052,신방화역 9호선,407.0,5.8,4.0,267.0,6.0,15.0,10.0,745.0
202510,2025,11,30,15721,강서구,마곡동,마곡서1로,마곡엠밸리6단지,,84.86,중층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.820168853,37.56465052,신방화역 9호선,407.0,5.8,4.0,267.0,6.0,15.0,10.0,745.0
202510,2025,11,30,15721,강서구,마곡동,마곡서1로,마곡엠밸리6단지,,84.86,고층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.820168853,37.56465052,신방화역 9호선,407.0,5.8,4.0,267.0,6.0,15.0,10.0,745.0
202510,2025,11,30,15721,강서구,마곡동,마곡서1로,마곡엠밸리6단지,,114.98,저층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.820168853,37.56465052,신방화역 9호선,407.0,5.8,4.0,267.0,6.0,15.0,10.0,745.0
202510,2025,11,30,15721,강서구,마곡동,마곡서1로,마곡엠밸리6단지,,114.98,중층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.820168853,37.56465052,신방화역 9호선,407.0,5.8,4.0,267.0,6.0,15.0,10.0,745.0
202510,2025,11,30,15721,강서구,마곡동,마곡서1로,마곡엠밸리6단지,,114.98,고층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.820168853,37.56465052,신방화역 9호선,407.0,5.8,4.0,267.0,6.0,15.0,10.0,745.0
202510,2025,11,30,15721,강서구,마곡동,마곡서로,마곡엠밸리7단지,,84.74,저층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.82393,37.5640943,마곡나루역 공항철도,358.0,5.1,4.0,136.0,6.0,22.0,11.0,810.0
202510,2025,11,30,15721,강서구,마곡동,마곡서로,마곡엠밸리7단지,,84.74,중층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.82393,37.5640943,마곡나루역 공항철도,358.0,5.1,4.0,136.0,6.0,22.0,11.0,810.0
202510,2025,11,30,15721,강서구,마곡동,마곡서로,마곡엠밸리7단지,,84.74,고층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.82393,37.5640943,마곡나루역 공항철도,358.0,5.1,4.0,136.0,6.0,22.0,11.0,810.0
202510,2025,11,30,15721,강서구,마곡동,마곡서로,마곡엠밸리7단지,,114.85,저층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.82393,37.5640943,마곡나루역 공항철도,358.0,5.1,4.0,136.0,6.0,22.0,11.0,810.0
202510,2025,11,30,15721,강서구,마곡동,마곡서로,마곡엠밸리7단지,,114.85,중층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.82393,37.5640943,마곡나루역 공항철도,358.0,5.1,4.0,136.0,6.0,22.0,11.0,810.0
202510,2025,11,30,15721,강서구,마곡동,마곡서로,마곡엠밸리7단지,,114.85,고층,2014,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.82393,37.5640943,마곡나루역 공항철도,358.0,5.1,4.0,136.0,6.0,22.0,11.0,810.0
202510,2025,11,30,10027,강서구,마곡동,마곡서1로,마곡엠밸리8단지,,59.79,저층,2016,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.819535,37.563757,신방화역 9호선,461.0,6.6,4.0,264.0,6.0,12.0,11.0,854.0
202510,2025,11,30,10027,강서구,마곡동,마곡서1로,마곡엠밸리8단지,,59.79,중층,2016,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.819535,37.563757,신방화역 9호선,461.0,6.6,4.0,264.0,6.0,12.0,11.0,854.0
202510,2025,11,30,10027,강서구,마곡동,마곡서1로,마곡엠밸리8단지,,59.79,고층,2016,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.819535,37.563757,신방화역 9호선,461.0,6.6,4.0,264.0,6.0,12.0,11.0,854.0
202510,2025,11,30,10027,강서구,마곡동,마곡서1로,마곡엠밸리8단지,,84.72,저층,2016,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.819535,37.563757,신방화역 9호선,461.0,6.6,4.0,264.0,6.0,12.0,11.0,854.0
202510,2025,11,30,10027,강서구,마곡동,마곡서1로,마곡엠밸리8단지,,84.72,중층,2016,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.819535,37.563757,신방화역 9호선,461.0,6.6,4.0,264.0,6.0,12.0,11.0,854.0
202510,2025,11,30,10027,강서구,마곡동,마곡서1로,마곡엠밸리8단지,,84.72,고층,2016,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.819535,37.563757,신방화역 9호선,461.0,6.6,4.0,264.0,6.0,12.0,11.0,854.0
202510,2025,11,30,10024,강서구,마곡동,공항대로,마곡엠밸리9단지,,59.86,저층,2021,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.818592,37.561735,송정역 5호선,548.0,7.8,4.0,162.0,5.0,12.0,13.0,1092.0
202510,2025,11,30,10024,강서구,마곡동,공항대로,마곡엠밸리9단지,,59.86,중층,2021,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.818592,37.561735,송정역 5호선,548.0,7.8,4.0,162.0,5.0,12.0,13.0,1092.0
202510,2025,11,30,10024,강서구,마곡동,공항대로,마곡엠밸리9단지,,59.86,고층,2021,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.818592,37.561735,송정역 5호선,548.0,7.8,4.0,162.0,5.0,12.0,13.0,1092.0
202510,2025,11,30,10024,강서구,마곡동,공항대로,마곡엠밸리9단지,,84.83,저층,2021,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.818592,37.561735,송정역 5호선,548.0,7.8,4.0,162.0,5.0,12.0,13.0,1092.0
202510,2025,11,30,10024,강서구,마곡동,공항대로,마곡엠밸리9단지,,84.83,중층,2021,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.818592,37.561735,송정역 5호선,548.0,7.8,4.0,162.0,5.0,12.0,13.0,1092.0
202510,2025,11,30,10024,강서구,마곡동,공항대로,마곡엠밸리9단지,,84.83,고층,2021,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.818592,37.561735,송정역 5호선,548.0,7.8,4.0,162.0,5.0,12.0,13.0,1092.0
202510,2025,11,30,15777,강서구,방화동,양천로6길,마곡중앙하이츠아파트,,39.58,저층,1994,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.80664,37.5697906,개화산역 5호선,305.0,4.4,1.0,278.0,3.0,13.0,16.0,1359.0
202510,2025,11,30,15777,강서구,방화동,양천로6길,마곡중앙하이츠아파트,,39.58,중층,1994,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.80664,37.5697906,개화산역 5호선,305.0,4.4,1.0,278.0,3.0,13.0,16.0,1359.0
202510,2025,11,30,15777,강서구,방화동,양천로6길,마곡중앙하이츠아파트,,39.58,고층,1994,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.80664,37.5697906,개화산역 5호선,305.0,4.4,1.0,278.0,3.0,13.0,16.0,1359.0
202510,2025,11,30,15777,강서구,방화동,양천로6길,마곡중앙하이츠아파트,,51.03,저층,1994,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.80664,37.5697906,개화산역 5호선,305.0,4.4,1.0,278.0,3.0,13.0,16.0,1359.0
202510,2025,11,30,15777,강서구,방화동,양천로6길,마곡중앙하이츠아파트,,51.03,중층,1994,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.80664,37.5697906,개화산역 5호선,305.0,4.4,1.0,278.0,3.0,13.0,16.0,1359.0
202510,2025,11,30,15777,강서구,방화동,양천로6길,마곡중앙하이츠아파트,,51.03,고층,1994,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.80664,37.5697906,개화산역 5호선,305.0,4.4,1.0,278.0,3.0,13.0,16.0,1359.0
202510,2025,11,30,15777,강서구,방화동,양천로6길,마곡중앙하이츠아파트,,59.34,저층,1994,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.80664,37.5697906,개화산역 5호선,305.0,4.4,1.0,278.0,3.0,13.0,16.0,1359.0
202510,2025,11,30,15777,강서구,방화동,양천로6길,마곡중앙하이츠아파트,,59.34,중층,1994,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.80664,37.5697906,개화산역 5호선,305.0,4.4,1.0,278.0,3.0,13.0,16.0,1359.0
202510,2025,11,30,15777,강서구,방화동,양천로6길,마곡중앙하이츠아파트,,59.34,고층,1994,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.80664,37.5697906,개화산역 5호선,305.0,4.4,1.0,278.0,3.0,13.0,16.0,1359.0
202510,2025,11,30,10027,강서구,마곡동,마곡중앙3로,마곡힐스테이트,,59.98,저층,2017,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.818111,37.564067,신방화역 9호선,387.0,5.5,4.0,295.0,5.0,13.0,11.0,862.0
202510,2025,11,30,10027,강서구,마곡동,마곡중앙3로,마곡힐스테이트,,59.98,중층,2017,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.818111,37.564067,신방화역 9호선,387.0,5.5,4.0,295.0,5.0,13.0,11.0,862.0
202510,2025,11,30,10027,강서구,마곡동,마곡중앙3로,마곡힐스테이트,,59.98,고층,2017,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.818111,37.564067,신방화역 9호선,387.0,5.5,4.0,295.0,5.0,13.0,11.0,862.0
202510,2025,11,30,10027,강서구,마곡동,마곡중앙3로,마곡힐스테이트,,84.93,저층,2017,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.818111,37.564067,신방화역 9호선,387.0,5.5,4.0,295.0,5.0,13.0,11.0,862.0
202510,2025,11,30,10027,강서구,마곡동,마곡중앙3로,마곡힐스테이트,,84.93,중층,2017,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.818111,37.564067,신방화역 9호선,387.0,5.5,4.0,295.0,5.0,13.0,11.0,862.0
202510,2025,11,30,10027,강서구,마곡동,마곡중앙3로,마곡힐스테이트,,84.93,고층,2017,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.818111,37.564067,신방화역 9호선,387.0,5.5,4.0,295.0,5.0,13.0,11.0,862.0
202510,2025,11,30,10027,강서구,마곡동,마곡중앙3로,마곡힐스테이트,,114.49,저층,2017,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.818111,37.564067,신방화역 9호선,387.0,5.5,4.0,295.0,5.0,13.0,11.0,862.0
202510,2025,11,30,10027,강서구,마곡동,마곡중앙3로,마곡힐스테이트,,114.49,중층,2017,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.818111,37.564067,신방화역 9호선,387.0,5.5,4.0,295.0,5.0,13.0,11.0,862.0
202510,2025,11,30,10027,강서구,마곡동,마곡중앙3로,마곡힐스테이트,,114.49,고층,2017,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.818111,37.564067,신방화역 9호선,387.0,5.5,4.0,295.0,5.0,13.0,11.0,862.0
202510,2025,11,30,13501,강남구,논현동,학동로,마일스디오빌,,36.29,저층,2004,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.0289105,37.5138873,학동역 7호선,269.0,3.8,3.0,32.0,3.0,24.0,14.0,1225.0
202510,2025,11,30,13501,강남구,논현동,학동로,마일스디오빌,,36.29,중층,2004,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.0289105,37.5138873,학동역 7호선,269.0,3.8,3.0,32.0,3.0,24.0,14.0,1225.0
202510,2025,11,30,13501,강남구,논현동,학동로,마일스디오빌,,36.29,고층,2004,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,127.0289105,37.5138873,학동역 7호선,269.0,3.8,3.0,32.0,3.0,24.0,14.0,1225.0
